a,b,auc,confusion_rate,centroid_dist,same_base,adjacent_version,near_relative,structurally_related,same_family,same_org,same_arch,same_tokenizer,relation_inferred
claude-3-opus-20240229,google/gemma-7b-it,1.0,0.0,50.711293498850644,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,gpt-3.5-turbo,1.0,0.0,56.25282417995809,False,False,False,False,False,False,True,False,False
claude-3-opus-20240229,gpt-4-turbo-2024-04-09,1.0,0.0,60.39968411302079,False,False,False,False,False,False,True,False,False
claude-3-opus-20240229,gpt-4o-2024-05-13,1.0,0.0,58.84866893401913,False,False,False,False,False,False,True,False,False
claude-3-opus-20240229,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,65.0114686149553,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,ibm-granite/granite-3.0-8b-instruct,1.0,0.022058823529411766,55.11922323407053,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,ibm-granite/granite-3.1-8b-instruct,1.0,0.0,55.947068122176645,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,internlm/internlm2_5-7b-chat,1.0,0.0,60.920230906328676,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,61.52105761956214,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,61.67857594603712,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,meta-llama/Llama-3.2-3B-Instruct,1.0,0.0,58.16145123536769,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,60.30885698625989,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.007352941176470588,59.294838387968525,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,62.78237283303316,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,63.79009700035213,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,63.0534515828109,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,61.35723012040519,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,55.685507864523686,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,57.812060814990126,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,58.648976753454775,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,microsoft/Phi-3.5-mini-instruct,1.0,0.0,57.95927529360123,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,56.03026851800147,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,59.026445413209196,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.007352941176470588,52.94818129076754,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,55.60028988522992,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,60.529136280049684,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,openchat/openchat-3.6-8b-20240522,1.0,0.0,60.24739547678429,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,openchat/openchat_3.5,1.0,0.0,59.39317215679517,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,tiiuae/Falcon3-10B-Instruct,1.0,0.0,54.48592784284182,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,tiiuae/Falcon3-7B-Instruct,1.0,0.0,59.73376209578015,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,59.981383250289504,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,61.51089606528067,False,False,False,False,False,False,False,False,False
claude-3-opus-20240229,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,60.474295151368686,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,google/gemma-2-27b-it,1.0,0.0,60.7238364906996,False,True,True,True,True,True,False,True,False
google/gemma-1.1-2b-it,google/gemma-2-9b-it,1.0,0.0,61.58601700163901,False,True,True,True,True,True,False,True,False
google/gemma-1.1-2b-it,google/gemma-2b-it,1.0,0.0,57.65579725505428,False,True,True,True,True,True,True,True,False
google/gemma-1.1-2b-it,google/gemma-7b-it,1.0,0.0,57.562451324650695,False,True,True,True,True,True,True,True,False
google/gemma-1.1-2b-it,gpt-3.5-turbo,1.0,0.0,58.940240468422196,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,gpt-4-turbo-2024-04-09,1.0,0.0,63.8665619041292,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,gpt-4o-2024-05-13,1.0,0.0,55.15746057487323,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,60.761872032409286,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,ibm-granite/granite-3.0-8b-instruct,1.0,0.007352941176470588,63.93666671581585,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,ibm-granite/granite-3.1-8b-instruct,1.0,0.0,56.73946920271659,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,internlm/internlm2_5-7b-chat,1.0,0.0,56.838083321167424,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,59.466849193633465,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,52.48270189963123,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,meta-llama/Llama-3.2-3B-Instruct,1.0,0.022058823529411766,52.97030954180901,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,59.69480142207009,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.014705882352941176,62.67934302405866,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.007352941176470588,63.97978399006599,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,57.11694883133835,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,66.5983163223927,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,66.47584786847938,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,56.102182177656275,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,58.08119581449502,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,57.85127265246645,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,microsoft/Phi-3.5-mini-instruct,1.0,0.0,60.99818403539667,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,57.486617503510836,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,61.26252505316878,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,58.10679124744994,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,56.55829244374736,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,55.578840559605254,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,openchat/openchat-3.6-8b-20240522,1.0,0.0,60.11225016374843,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,openchat/openchat_3.5,1.0,0.0,61.01656628508458,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,tiiuae/Falcon3-10B-Instruct,1.0,0.0,58.90013778995412,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,tiiuae/Falcon3-7B-Instruct,1.0,0.0,61.913667271302224,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,58.329624109394516,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,57.47592851175149,False,False,False,False,False,False,False,False,False
google/gemma-1.1-2b-it,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,61.60040375491924,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,google/gemma-2-27b-it,1.0,0.0,55.85055052241266,False,True,True,True,True,True,False,True,False
google/gemma-1.1-7b-it,google/gemma-2-9b-it,1.0,0.0,60.04300889710946,False,True,True,True,True,True,False,True,False
google/gemma-1.1-7b-it,google/gemma-2b-it,1.0,0.0,64.57866668613292,False,True,True,True,True,True,True,True,False
google/gemma-1.1-7b-it,gpt-3.5-turbo,1.0,0.0,54.89300881967776,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,gpt-4-turbo-2024-04-09,1.0,0.0,61.114636459026784,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,gpt-4o-2024-05-13,1.0,0.0,56.62627960153941,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,64.08578865206992,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,ibm-granite/granite-3.0-8b-instruct,1.0,0.007352941176470588,62.24898704328622,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,ibm-granite/granite-3.1-8b-instruct,1.0,0.0,57.84336060764793,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,internlm/internlm2_5-7b-chat,1.0,0.0,51.667929238604714,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,meta-llama/Llama-2-7b-chat-hf,1.0,0.022058823529411766,57.84905584469959,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,60.10232817310364,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,meta-llama/Llama-3.2-3B-Instruct,1.0,0.0,61.11612654960119,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,58.75511134427243,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.0,66.73708978313803,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,61.13590548784175,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,63.296831748112034,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,62.47701271337251,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,66.37162608612718,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,55.55685660397751,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,59.1658408345969,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,58.5153390163265,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,microsoft/Phi-3.5-mini-instruct,1.0,0.0,64.67269438939087,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,62.62037354490645,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,65.32722147216622,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,63.16353897544147,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,55.98042909757995,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,61.22002449142483,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,openchat/openchat-3.6-8b-20240522,1.0,0.0,60.42398626170816,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,openchat/openchat_3.5,1.0,0.0,56.28630413791178,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,tiiuae/Falcon3-10B-Instruct,1.0,0.0,58.751284457666856,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,tiiuae/Falcon3-7B-Instruct,1.0,0.0,62.836865195021836,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,57.12333316300854,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,52.85450388528018,False,False,False,False,False,False,False,False,False
google/gemma-1.1-7b-it,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,61.33305201910956,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,google/gemma-2b-it,1.0,0.0,58.60666693562984,False,True,True,True,True,True,False,True,False
google/gemma-2-27b-it,google/gemma-7b-it,1.0,0.0,61.96007761898594,False,True,True,True,True,True,False,True,False
google/gemma-2-27b-it,gpt-3.5-turbo,1.0,0.0,58.94257115446176,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,gpt-4-turbo-2024-04-09,1.0,0.0,56.72772918009536,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,gpt-4o-2024-05-13,1.0,0.0,50.11792326756315,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,59.64713484246566,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,ibm-granite/granite-3.0-8b-instruct,1.0,0.022058823529411766,62.35578544719766,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,ibm-granite/granite-3.1-8b-instruct,1.0,0.0,57.17811400445731,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,internlm/internlm2_5-7b-chat,1.0,0.0,50.84342737635577,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,57.31266674751494,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,meta-llama/Llama-3.2-1B-Instruct,1.0,0.014705882352941176,57.26117392698111,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,meta-llama/Llama-3.2-3B-Instruct,1.0,0.0,52.76867550641198,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,57.22713685064473,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.014705882352941176,59.90917923671383,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,62.07288728883138,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,59.426036754886,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,63.813228324004605,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,61.610636789212506,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,57.951170594345605,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,59.88130623182553,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,50.26007557760247,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,microsoft/Phi-3.5-mini-instruct,1.0,0.0,53.04510946623263,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,58.12331189499021,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,63.5481648835154,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,59.22256541782632,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,58.043402641652236,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,60.76908942676851,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,openchat/openchat-3.6-8b-20240522,1.0,0.007352941176470588,57.95237513691964,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,openchat/openchat_3.5,1.0,0.0,54.47543484273867,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,tiiuae/Falcon3-10B-Instruct,1.0,0.0,58.765391564667546,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,tiiuae/Falcon3-7B-Instruct,1.0,0.0,61.022458143041234,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.007352941176470588,61.241587986070535,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,58.31853371624367,False,False,False,False,False,False,False,False,False
google/gemma-2-27b-it,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,59.11594085081935,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,google/gemma-2b-it,1.0,0.0,60.54264743800254,False,True,True,True,True,True,False,True,False
google/gemma-2-9b-it,google/gemma-7b-it,1.0,0.0,55.94899902417783,False,True,True,True,True,True,False,True,False
google/gemma-2-9b-it,gpt-3.5-turbo,1.0,0.0,61.35149350942319,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,gpt-4-turbo-2024-04-09,1.0,0.0,64.64842194844519,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,gpt-4o-2024-05-13,1.0,0.0,60.42062487021411,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,64.818767823948,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,ibm-granite/granite-3.0-8b-instruct,1.0,0.007352941176470588,70.01799557826945,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,ibm-granite/granite-3.1-8b-instruct,1.0,0.0,61.73085522077347,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,internlm/internlm2_5-7b-chat,1.0,0.007352941176470588,57.879606288626206,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,57.21186105970055,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,56.92772196033735,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,65.00627037405926,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.0,59.196581897309244,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,60.64222789106665,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,59.97132829322765,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,68.16286912937218,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,66.67430788228629,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,60.983027672830445,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,60.78024218907647,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,60.69170419424517,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,microsoft/Phi-3.5-mini-instruct,1.0,0.0,57.03036209763211,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,59.72226835183753,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,64.39036496345112,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,60.49481011636002,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,62.23257540691679,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,63.41306362328577,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,openchat/openchat-3.6-8b-20240522,1.0,0.0,63.8774648095202,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,openchat/openchat_3.5,1.0,0.0,61.34232323302423,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,tiiuae/Falcon3-10B-Instruct,1.0,0.0,62.505218821583284,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,tiiuae/Falcon3-7B-Instruct,1.0,0.0,63.34076759181287,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,62.464652894787726,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,63.11893506556647,False,False,False,False,False,False,False,False,False
google/gemma-2-9b-it,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,61.8913489800004,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,gpt-3.5-turbo,1.0,0.0,61.717552509039216,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,gpt-4-turbo-2024-04-09,1.0,0.0,64.06922683964444,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,gpt-4o-2024-05-13,1.0,0.0,60.872783016591285,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,59.168767195610464,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,ibm-granite/granite-3.0-8b-instruct,1.0,0.014705882352941176,59.40729575315553,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,ibm-granite/granite-3.1-8b-instruct,1.0,0.0,58.18561853163447,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,internlm/internlm2_5-7b-chat,1.0,0.0,61.953279845053,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,63.46726962970136,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,60.40846342038126,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,meta-llama/Llama-3.2-3B-Instruct,1.0,0.0,62.861361706461615,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,65.28797454274628,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.0,55.533123932637814,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,66.68465517388829,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,64.70375070018225,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,68.75601279519073,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,69.34412054280517,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,61.89620351358919,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,62.171015120028436,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,60.95312419698621,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,microsoft/Phi-3.5-mini-instruct,1.0,0.0,60.36759473215756,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,56.835881787278474,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,59.89870153922066,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,61.48876227293955,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,58.28661762573376,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,64.77993352244123,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,openchat/openchat-3.6-8b-20240522,1.0,0.0,58.85337735023533,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,openchat/openchat_3.5,1.0,0.0,56.04228403306029,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,tiiuae/Falcon3-10B-Instruct,1.0,0.0,59.03288077465951,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,tiiuae/Falcon3-7B-Instruct,1.0,0.0,65.7332306373852,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,62.992799637688954,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,64.23710422132963,False,False,False,False,False,False,False,False,False
google/gemma-2b-it,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,65.94722561928072,False,False,False,False,False,False,False,False,False
